entry_time_utc,kind,dir,entry,sl,tp,stop_dist,age_min,exit_time_utc,exit,why,pnl_002,R,month
2023-04-02T17:49:01,flip,BUY,28249.67,28193.41,28294.68,56.26,0.0,2023-04-02T17:53:13,28189.13,sl,-1.2108,-1.0761,2023-04
2023-04-02T18:18:01,flip,SELL,28167.99,28218.17,28127.85,50.18,0.0,2023-04-02T18:35:29,28218.63,sl,-1.0128,-1.0092,2023-04
2023-04-02T19:05:01,cont,SELL,28150.23,28199.92,28110.48,49.69,47.0,2023-04-02T19:33:21,28110.48,tp,0.795,0.8,2023-04
2023-04-02T19:34:01,cont,SELL,28080.77,28136.58,28036.12,55.81,76.0,2023-04-02T19:40:40,28036.12,tp,0.893,0.8,2023-04
2023-04-02T23:36:01,flip,BUY,28154.8,28112.9,28188.32,41.9,0.0,2023-04-02T23:53:11,28188.32,tp,0.6704,0.8,2023-04
2023-04-03T00:39:01,flip,SELL,28088.17,28154.18,28035.36,66.01,0.0,2023-04-03T01:01:02,28156.05,sl,-1.3576,-1.0283,2023-04
2023-04-03T01:18:01,cont,SELL,28081.17,28144.59,28030.43,63.42,39.0,2023-04-03T01:31:47,28030.43,tp,1.0147,0.8,2023-04
2023-04-03T01:37:01,cont,SELL,27995.2,28050.51,27950.95,55.31,58.0,2023-04-03T01:42:28,27950.95,tp,0.885,0.8,2023-04
2023-04-03T10:31:01,flip,BUY,28486.54,28276.32,28654.72,210.22,0.0,2023-04-03T11:01:33,28275.48,sl,-4.2212,-1.004,2023-04
2023-04-03T11:33:01,flip,SELL,28204.37,28293.77,28132.85,89.4,0.0,2023-04-03T11:39:23,28294.11,sl,-1.7948,-1.0038,2023-04
2023-04-03T12:22:01,cont,SELL,28186.93,28283.43,28109.73,96.5,49.0,2023-04-03T12:41:50,28109.73,tp,1.544,0.8,2023-04
2023-04-03T12:48:01,cont,SELL,28071.78,28130.58,28024.74,58.8,75.0,2023-04-03T12:51:16,28130.79,sl,-1.1802,-1.0036,2023-04
2023-04-03T12:59:01,flip,BUY,28161.18,28108.9,28203.0,52.28,0.0,2023-04-03T13:23:37,28105.65,sl,-1.1106,-1.0622,2023-04
2023-04-03T13:27:01,cont,BUY,28191.82,28123.89,28246.16,67.93,28.0,2023-04-03T13:46:56,28246.16,tp,1.0869,0.8,2023-04
2023-04-03T13:47:01,cont,BUY,28263.93,28129.95,28371.11,133.98,48.0,2023-04-03T14:37:51,28128.64,sl,-2.7058,-1.0098,2023-04
2023-04-03T14:48:01,flip,SELL,28007.91,28095.06,27938.19,87.15,0.0,2023-04-03T15:23:37,28097.82,sl,-1.7982,-1.0317,2023-04
2023-04-03T19:02:01,flip,BUY,28246.16,28109.82,28355.23,136.34,0.0,2023-04-03T19:13:37,28106.34,sl,-2.7964,-1.0255,2023-04
2023-04-03T19:54:01,flip,SELL,28052.53,28156.12,27969.66,103.59,0.0,2023-04-03T20:10:53,27969.66,tp,1.6574,0.8,2023-04
2023-04-03T20:56:01,cont,SELL,27610.77,27815.23,27447.2,204.46,62.0,2023-04-03T21:00:31,27447.2,tp,3.2714,0.8,2023-04
2023-04-03T23:05:01,flip,BUY,28013.47,27787.73,28194.06,225.74,0.0,2023-04-03T23:53:28,27784.76,sl,-4.5742,-1.0132,2023-04
2023-04-04T00:37:01,flip,SELL,27727.28,27872.2,27611.34,144.92,0.0,2023-04-04T01:25:53,27876.28,sl,-2.98,-1.0282,2023-04
2023-04-04T02:26:01,flip,BUY,27896.85,27785.4,27986.01,111.45,0.0,2023-04-04T06:36:21,27986.01,tp,1.7832,0.8,2023-04
2023-04-04T06:37:01,flip,BUY,28017.4,27871.88,28133.82,145.52,0.0,2023-04-04T06:50:04,28133.82,tp,2.3283,0.8,2023-04
2023-04-04T07:09:01,cont,BUY,28166.04,28036.04,28270.04,130.0,32.0,2023-04-04T07:29:18,28035.82,sl,-2.6044,-1.0017,2023-04
2023-04-04T08:21:01,flip,SELL,27940.78,28057.12,27847.71,116.34,0.0,2023-04-04T08:39:41,28058.28,sl,-2.35,-1.01,2023-04
2023-04-04T08:51:01,flip,BUY,28127.68,28068.37,28175.13,59.31,0.0,2023-04-04T09:13:03,28067.2,sl,-1.2096,-1.0197,2023-04
2023-04-04T09:43:01,cont,BUY,28178.32,28050.75,28280.38,127.57,52.0,2023-04-04T10:04:22,28280.38,tp,2.0411,0.8,2023-04
2023-04-04T10:17:01,cont,BUY,28337.94,28165.7,28475.73,172.24,86.0,2023-04-04T13:52:26,28163.48,sl,-3.4892,-1.0129,2023-04
2023-04-04T13:53:01,flip,SELL,28120.28,28228.65,28033.58,108.37,0.0,2023-04-04T14:33:06,28231.66,sl,-2.2276,-1.0278,2023-04
2023-04-04T15:12:01,cont,SELL,28068.55,28266.36,27910.3,197.81,79.0,2023-04-04T18:05:47,28267.25,sl,-3.974,-1.0045,2023-04
2023-04-04T18:58:01,flip,SELL,28106.08,28212.49,28020.95,106.41,0.0,2023-04-04T19:59:47,28212.53,sl,-2.129,-1.0004,2023-04
2023-04-04T20:40:01,flip,BUY,28267.81,28185.93,28333.31,81.88,0.0,2023-04-04T21:36:16,28184.88,sl,-1.6586,-1.0128,2023-04
2023-04-04T21:55:01,cont,SELL,28167.03,28209.42,28133.12,42.39,43.0,2023-04-04T21:55:37,28211.02,sl,-0.8798,-1.0377,2023-04
2023-04-04T22:07:01,flip,BUY,28270.4,28200.82,28326.06,69.58,0.0,2023-04-04T22:43:21,28200.63,sl,-1.3954,-1.0027,2023-04
2023-04-04T23:09:01,flip,SELL,28175.78,28217.32,28142.55,41.54,0.0,2023-04-04T23:20:45,28142.55,tp,0.6646,0.8,2023-04
2023-04-05T00:47:01,flip,BUY,28497.61,28370.69,28599.15,126.92,0.0,2023-04-05T00:55:23,28599.15,tp,2.0307,0.8,2023-04
2023-04-05T00:56:01,cont,BUY,28636.38,28422.74,28807.29,213.64,9.0,2023-04-05T12:34:30,28420.21,sl,-4.3234,-1.0118,2023-04
2023-04-05T14:05:01,flip,SELL,28274.5,28735.92,27905.36,461.42,0.0,2023-04-05T15:04:13,27905.36,tp,7.3827,0.8,2023-04
2023-04-09T22:01:02,flip,BUY,28496.02,28371.05,28596.0,124.97,0.0,2023-04-09T22:48:00,28367.26,sl,-2.5752,-1.0303,2023-04
2023-04-09T23:03:01,flip,SELL,28358.95,28392.37,28332.21,33.42,0.0,2023-04-09T23:11:51,28392.47,sl,-0.6704,-1.003,2023-04
2023-04-09T23:38:01,cont,SELL,28334.17,28429.35,28258.03,95.18,35.0,2023-04-10T00:41:24,28429.65,sl,-1.9096,-1.0032,2023-04
2023-04-10T00:42:01,cont,BUY,28418.3,28344.15,28477.62,74.15,13.0,2023-04-10T01:08:52,28341.87,sl,-1.5286,-1.0307,2023-04
2023-04-10T01:19:01,flip,SELL,28307.84,28347.93,28275.77,40.09,0.0,2023-04-10T01:19:14,28351.5,sl,-0.8732,-1.089,2023-04
2023-04-10T08:12:02,flip,BUY,28351.83,28225.12,28453.2,126.71,0.0,2023-04-10T13:32:58,28223.2,sl,-2.5726,-1.0152,2023-04
2023-04-10T14:36:01,flip,BUY,28281.19,28217.07,28332.49,64.12,0.0,2023-04-10T15:02:28,28332.49,tp,1.0259,0.8,2023-04
2023-04-10T15:04:01,cont,BUY,28350.73,28290.89,28398.6,59.84,28.0,2023-04-10T15:13:40,28398.6,tp,0.9574,0.8,2023-04
2023-04-10T15:41:01,cont,BUY,28482.17,28371.09,28571.03,111.08,65.0,2023-04-10T16:40:51,28571.03,tp,1.7773,0.8,2023-04
2023-04-14T08:26:01,flip,SELL,30738.79,30804.98,30685.84,66.19,0.0,2023-04-14T08:48:25,30685.84,tp,1.059,0.8,2023-04
2023-04-14T09:39:01,flip,BUY,30808.63,30738.69,30864.58,69.94,0.0,2023-04-14T12:45:29,30736.45,sl,-1.4436,-1.032,2023-04
2023-04-14T12:46:01,flip,SELL,30700.49,30860.56,30572.43,160.07,0.0,2023-04-14T14:22:44,30572.43,tp,2.5611,0.8,2023-04
2023-04-14T14:23:01,flip,SELL,30564.26,30686.83,30466.2,122.57,0.0,2023-04-14T15:04:19,30466.2,tp,1.9611,0.8,2023-04
2023-04-14T15:05:01,cont,SELL,30382.02,30633.82,30180.58,251.8,42.0,2023-04-14T15:32:28,30180.58,tp,4.0288,0.8,2023-04
2023-04-14T18:14:01,flip,BUY,30365.29,30294.02,30422.31,71.27,0.0,2023-04-14T18:21:42,30293.65,sl,-1.4328,-1.0052,2023-04
2023-04-14T19:04:01,flip,SELL,30248.87,30314.3,30196.53,65.43,0.0,2023-04-14T19:33:59,30317.12,sl,-1.365,-1.0431,2023-04
2023-04-14T20:27:01,flip,BUY,30388.19,30285.18,30470.6,103.01,0.0,2023-04-14T20:31:41,30470.6,tp,1.6482,0.8,2023-04
2023-04-14T21:51:01,cont,BUY,30544.23,30410.43,30651.27,133.8,84.0,2023-04-14T23:16:40,30408.57,sl,-2.7132,-1.0139,2023-04
2023-04-15T01:24:01,flip,SELL,30317.61,30380.84,30267.03,63.23,0.0,2023-04-15T01:34:24,30384.12,sl,-1.3302,-1.0519,2023-04
2023-04-15T01:47:01,flip,BUY,30405.62,30373.29,30431.48,32.33,0.0,2023-04-15T02:02:45,30431.48,tp,0.5173,0.8,2023-04
2023-04-15T02:03:01,cont,BUY,30458.59,30382.55,30519.42,76.04,16.0,2023-04-15T02:12:37,30381.59,sl,-1.54,-1.0126,2023-04
2023-04-15T04:25:01,flip,SELL,30348.46,30434.51,30279.62,86.05,0.0,2023-04-15T05:27:09,30435.05,sl,-1.7318,-1.0063,2023-04
2023-04-15T07:28:01,flip,BUY,30472.75,30374.79,30551.12,97.96,0.0,2023-04-15T08:51:07,30374.38,sl,-1.9674,-1.0042,2023-04
2023-04-15T13:39:01,flip,SELL,30367.17,30476.94,30279.35,109.77,0.0,2023-04-15T17:20:54,30279.35,tp,1.7563,0.8,2023-04
2023-04-15T23:10:01,flip,BUY,30376.99,30339.23,30407.2,37.76,0.0,2023-04-15T23:15:28,30338.35,sl,-0.7728,-1.0233,2023-04
2023-04-15T23:44:01,flip,SELL,30309.84,30358.82,30270.66,48.98,0.0,2023-04-16T01:11:45,30270.66,tp,0.7837,0.8,2023-04
2023-04-16T06:40:01,flip,BUY,30367.08,30302.1,30419.06,64.98,0.0,2023-04-16T07:15:41,30301.52,sl,-1.3112,-1.0089,2023-04
2023-04-16T07:36:01,cont,BUY,30395.79,30301.52,30471.21,94.27,56.0,2023-04-16T09:22:19,30301.12,sl,-1.8934,-1.0042,2023-04
2023-04-16T09:51:01,flip,SELL,30283.18,30310.02,30261.71,26.84,0.0,2023-04-16T10:24:50,30310.06,sl,-0.5376,-1.0015,2023-04
2023-04-16T11:42:01,cont,SELL,30253.11,30339.37,30184.1,86.26,111.0,2023-04-16T14:39:19,30341.5,sl,-1.7678,-1.0247,2023-04
2023-04-16T15:22:01,cont,BUY,30355.01,30310.84,30390.35,44.17,59.0,2023-04-16T16:26:28,30310.64,sl,-0.8874,-1.0045,2023-04
2023-04-17T00:24:01,flip,SELL,30208.99,30412.77,30045.97,203.78,0.0,2023-04-17T00:30:09,30045.97,tp,3.2605,0.8,2023-04
2023-04-17T01:01:01,cont,SELL,29781.89,29883.86,29700.31,101.97,37.0,2023-04-17T01:02:14,29883.93,sl,-2.0408,-1.0007,2023-04
2023-04-17T01:10:01,flip,BUY,29919.08,29846.65,29977.02,72.43,0.0,2023-04-17T01:25:31,29977.02,tp,1.1589,0.8,2023-04
2023-04-17T01:33:01,cont,BUY,30004.53,29953.1,30045.67,51.43,23.0,2023-04-17T01:48:43,29952.85,sl,-1.0336,-1.0049,2023-04
2023-04-17T02:13:01,flip,SELL,29925.32,29968.01,29891.17,42.69,0.0,2023-04-17T02:20:08,29968.8,sl,-0.8696,-1.0185,2023-04
2023-04-17T08:42:01,flip,BUY,29937.53,29857.47,30001.58,80.06,0.0,2023-04-17T10:20:16,29857.12,sl,-1.6082,-1.0044,2023-04
2023-04-17T10:28:01,cont,SELL,29831.04,29856.34,29810.8,25.3,31.0,2023-04-17T10:28:07,29861.28,sl,-0.6048,-1.1953,2023-04
2023-04-17T10:37:01,cont,SELL,29823.05,29876.2,29780.53,53.15,40.0,2023-04-17T10:38:48,29878.66,sl,-1.1122,-1.0463,2023-04
2023-04-17T10:53:01,flip,BUY,29917.85,29870.07,29956.07,47.78,0.0,2023-04-17T11:08:42,29869.53,sl,-0.9664,-1.0113,2023-04
2023-04-17T11:26:01,flip,SELL,29822.81,29882.04,29775.43,59.23,0.0,2023-04-17T11:34:36,29775.43,tp,0.9477,0.8,2023-04
2023-04-17T11:35:01,cont,SELL,29434.26,29808.23,29135.08,373.97,9.0,2023-04-18T07:52:38,29809.52,sl,-7.5052,-1.0034,2023-04
2023-04-18T08:38:01,flip,SELL,29711.14,29746.41,29682.92,35.27,0.0,2023-04-18T08:41:11,29746.45,sl,-0.7062,-1.0011,2023-04
2023-04-18T10:21:01,flip,BUY,29950.76,29876.14,30010.46,74.62,0.0,2023-04-18T11:23:00,30010.46,tp,1.1939,0.8,2023-04
2023-04-18T11:54:01,cont,BUY,30383.79,30289.58,30459.16,94.21,93.0,2023-04-18T12:02:09,30459.16,tp,1.5074,0.8,2023-04
2023-04-18T13:07:01,flip,SELL,30297.83,30389.62,30224.4,91.79,0.0,2023-04-18T13:36:32,30395.22,sl,-1.9478,-1.061,2023-04
2023-04-18T14:05:01,cont,SELL,30279.75,30446.13,30146.65,166.38,58.0,2023-04-18T14:32:04,30146.65,tp,2.6621,0.8,2023-04
2023-04-18T20:40:01,flip,BUY,30285.37,30239.57,30322.01,45.8,0.0,2023-04-18T20:44:51,30322.01,tp,0.7328,0.8,2023-04
2023-04-19T02:06:01,flip,SELL,30224.55,30256.23,30199.21,31.68,0.0,2023-04-19T02:07:01,30199.21,tp,0.5069,0.8,2023-04
2023-04-19T02:17:01,cont,SELL,30137.17,30207.46,30080.94,70.29,11.0,2023-04-19T02:22:35,30207.57,sl,-1.408,-1.0016,2023-04
2023-04-19T03:26:01,flip,BUY,30275.22,30170.77,30358.78,104.45,0.0,2023-04-19T04:12:27,30169.63,sl,-2.1118,-1.0109,2023-04
2023-04-19T06:58:01,flip,SELL,30064.49,30140.25,30003.88,75.76,0.0,2023-04-19T08:09:13,30003.88,tp,1.2122,0.8,2023-04
2023-04-20T12:31:01,flip,BUY,28799.61,28694.79,28883.47,104.82,0.0,2023-04-20T12:38:58,28883.47,tp,1.6771,0.8,2023-04
2023-04-20T12:51:01,cont,BUY,28936.56,28791.56,29052.56,145.0,20.0,2023-04-20T13:16:45,28790.17,sl,-2.9278,-1.0096,2023-04
2023-04-20T14:39:01,flip,SELL,28708.71,28860.9,28586.96,152.19,0.0,2023-04-20T15:35:39,28586.96,tp,2.435,0.8,2023-04
2023-04-20T15:59:01,cont,SELL,28501.71,28625.73,28402.49,124.02,80.0,2023-04-20T16:03:04,28402.49,tp,1.9843,0.8,2023-04
2023-04-20T22:09:01,flip,BUY,28338.99,28153.72,28487.21,185.27,0.0,2023-04-21T00:26:31,28151.84,sl,-3.743,-1.0101,2023-04
2023-04-21T08:02:01,flip,BUY,28192.23,28138.7,28235.05,53.53,0.0,2023-04-21T08:07:52,28136.39,sl,-1.1168,-1.0432,2023-04
2023-04-21T08:34:01,flip,SELL,28051.26,28145.97,27975.49,94.71,0.0,2023-04-21T10:19:30,28148.42,sl,-1.9432,-1.0259,2023-04
2023-04-21T11:33:01,flip,BUY,28028.64,27966.84,28078.08,61.8,0.0,2023-04-21T11:47:11,27965.82,sl,-1.2564,-1.0165,2023-04
2023-04-21T11:53:01,cont,BUY,28056.03,27954.77,28137.04,101.26,20.0,2023-04-21T12:06:45,27954.7,sl,-2.0266,-1.0007,2023-04
2023-04-21T12:15:01,cont,BUY,28092.79,27947.3,28209.18,145.49,42.0,2023-04-21T13:02:15,28209.18,tp,2.3278,0.8,2023-04
2023-04-21T13:33:01,cont,BUY,28254.77,28134.73,28350.8,120.04,120.0,2023-04-21T13:50:53,28133.33,sl,-2.4288,-1.0117,2023-04
2023-04-21T14:04:01,flip,SELL,28067.37,28120.91,28024.54,53.54,0.0,2023-04-21T14:18:08,28120.98,sl,-1.0722,-1.0013,2023-04
2023-04-21T14:58:01,cont,SELL,28001.9,28188.64,27852.51,186.74,54.0,2023-04-21T17:25:23,27852.51,tp,2.9878,0.8,2023-04
2023-04-22T01:36:01,flip,BUY,27221.83,27179.76,27255.49,42.07,0.0,2023-04-22T01:48:41,27255.49,tp,0.6731,0.8,2023-04
2023-04-22T01:53:01,cont,BUY,27293.78,27249.55,27329.16,44.23,17.0,2023-04-22T02:04:19,27249.51,sl,-0.8854,-1.0009,2023-04
2023-04-22T02:24:01,flip,SELL,27242.91,27283.97,27210.06,41.06,0.0,2023-04-22T03:30:13,27284.73,sl,-0.8364,-1.0185,2023-04
2023-04-22T03:36:01,flip,BUY,27289.46,27242.0,27327.43,47.46,0.0,2023-04-22T03:51:48,27327.43,tp,0.7594,0.8,2023-04
2023-04-22T04:50:01,cont,BUY,27362.43,27278.91,27429.25,83.52,74.0,2023-04-22T05:14:53,27278.02,sl,-1.6882,-1.0107,2023-04
2023-04-22T07:44:01,flip,SELL,27283.5,27333.64,27243.39,50.14,0.0,2023-04-22T07:48:37,27243.39,tp,0.8022,0.8,2023-04
2023-04-22T08:56:01,cont,SELL,27199.97,27289.15,27128.63,89.18,72.0,2023-04-22T11:46:20,27292.7,sl,-1.8546,-1.0398,2023-04
2023-04-22T12:37:01,cont,BUY,27321.45,27256.18,27373.67,65.27,53.0,2023-04-22T13:34:58,27254.95,sl,-1.33,-1.0188,2023-04
2023-04-23T15:20:01,flip,SELL,27346.4,27751.25,27022.52,404.85,0.0,2023-04-24T00:53:35,27755.31,sl,-8.1782,-1.01,2023-04
2023-04-24T01:19:01,flip,BUY,28004.19,27821.22,28150.57,182.97,0.0,2023-04-24T01:28:10,27819.61,sl,-3.6916,-1.0088,2023-04
2023-04-24T02:45:01,flip,SELL,27670.87,27848.33,27528.9,177.46,0.0,2023-04-24T06:53:39,27528.9,tp,2.8394,0.8,2023-04
2023-04-24T13:38:01,flip,BUY,27630.93,27373.04,27837.24,257.89,0.0,2023-04-24T14:41:14,27369.28,sl,-5.233,-1.0146,2023-04
2023-04-24T15:25:01,flip,SELL,27260.25,27425.76,27127.84,165.51,0.0,2023-04-24T16:55:30,27127.84,tp,2.6482,0.8,2023-04
2023-04-24T17:53:01,cont,BUY,27399.43,27005.85,27714.29,393.58,90.0,2023-04-25T18:16:30,27714.29,tp,6.2973,0.8,2023-04
2023-04-25T19:14:01,flip,SELL,27480.77,27545.12,27429.29,64.35,0.0,2023-04-25T19:26:16,27546.71,sl,-1.3188,-1.0247,2023-04
2023-04-25T19:44:01,flip,BUY,27589.28,27545.94,27623.95,43.34,0.0,2023-04-25T19:44:36,27545.79,sl,-0.8698,-1.0035,2023-04
2023-04-25T19:50:01,cont,BUY,27606.47,27519.12,27676.35,87.35,6.0,2023-04-25T20:01:29,27676.35,tp,1.3976,0.8,2023-04
2023-04-25T20:34:01,cont,BUY,27974.49,27892.13,28040.38,82.36,50.0,2023-04-25T20:51:28,28040.38,tp,1.3178,0.8,2023-04
2023-04-25T21:02:01,cont,BUY,28058.09,27971.11,28127.67,86.98,78.0,2023-04-25T21:02:21,28127.67,tp,1.3917,0.8,2023-04
2023-04-25T21:22:01,cont,BUY,28228.03,28125.35,28310.17,102.68,98.0,2023-04-25T22:00:11,28310.17,tp,1.6429,0.8,2023-04
2023-05-08T20:10:01,flip,SELL,27303.79,29951.22,25185.85,2647.43,0.0,2023-06-14T20:32:13,25185.85,tp,42.3589,0.8,2023-05
2023-06-15T19:00:01,flip,BUY,25391.12,25278.85,25480.94,112.27,0.0,2023-06-15T19:09:54,25480.94,tp,1.7963,0.8,2023-06
2023-06-15T19:10:01,cont,BUY,25496.17,25384.41,25585.58,111.76,10.0,2023-06-15T19:16:39,25384.22,sl,-2.239,-1.0017,2023-06
2023-06-15T20:28:01,flip,SELL,25328.34,25488.8,25199.97,160.46,0.0,2023-06-15T20:58:24,25488.87,sl,-3.2106,-1.0004,2023-06
2023-06-15T21:34:01,flip,BUY,25764.82,25612.45,25886.72,152.37,0.0,2023-06-15T21:47:22,25610.32,sl,-3.09,-1.014,2023-06
2023-06-15T22:10:01,flip,SELL,25557.79,25596.48,25526.84,38.69,0.0,2023-06-15T22:25:31,25597.03,sl,-0.7848,-1.0142,2023-06
2023-06-15T22:36:01,flip,BUY,25626.07,25560.14,25678.81,65.93,0.0,2023-06-15T23:12:04,25559.79,sl,-1.3256,-1.0053,2023-06
2023-06-16T00:02:01,flip,SELL,25533.5,25606.19,25475.35,72.69,0.0,2023-06-16T00:20:26,25475.35,tp,1.163,0.8,2023-06
2023-06-16T16:56:01,flip,BUY,25949.38,25760.23,26100.7,189.15,0.0,2023-06-16T17:20:27,26100.7,tp,3.0264,0.8,2023-06
2023-06-16T17:21:01,cont,BUY,26092.38,25968.84,26191.21,123.54,25.0,2023-06-16T17:23:04,26191.21,tp,1.9766,0.8,2023-06
2023-06-16T17:53:01,cont,BUY,26265.36,26177.4,26335.73,87.96,57.0,2023-06-16T18:00:05,26335.73,tp,1.4074,0.8,2023-06
2023-06-17T01:59:01,flip,SELL,26204.98,26264.9,26157.04,59.92,0.0,2023-06-17T02:20:22,26265.58,sl,-1.212,-1.0113,2023-06
2023-06-17T02:44:01,flip,BUY,26281.24,26252.17,26304.5,29.07,0.0,2023-06-17T03:27:15,26251.77,sl,-0.5894,-1.0138,2023-06
2023-06-17T04:02:01,flip,SELL,26246.97,26270.28,26228.32,23.31,0.0,2023-06-17T04:16:37,26271.95,sl,-0.4996,-1.0716,2023-06
2023-06-19T18:05:01,flip,BUY,26832.26,26252.08,27296.4,580.18,0.0,2023-06-20T16:35:44,27296.4,tp,9.2829,0.8,2023-06
2023-06-20T16:42:01,cont,BUY,27321.01,27163.15,27447.3,157.86,102.0,2023-06-20T17:03:04,27447.3,tp,2.5258,0.8,2023-06
2023-06-20T19:11:01,flip,SELL,27803.57,27911.61,27717.14,108.04,0.0,2023-06-20T19:14:38,27912.92,sl,-2.187,-1.0121,2023-06
2023-06-20T20:02:01,flip,BUY,28054.19,27892.41,28183.61,161.78,0.0,2023-06-20T20:09:32,27892.25,sl,-3.2388,-1.001,2023-06
2023-06-20T20:44:01,cont,BUY,28167.53,27873.29,28402.92,294.24,42.0,2023-06-20T23:53:59,28402.92,tp,4.7078,0.8,2023-06
2023-06-21T21:42:01,flip,SELL,29855.33,30288.28,29508.97,432.95,0.0,2023-06-22T02:29:56,30288.31,sl,-8.6596,-1.0001,2023-06
2023-06-22T04:29:01,flip,SELL,30200.16,30256.2,30155.33,56.04,0.0,2023-06-22T04:32:37,30256.41,sl,-1.125,-1.0037,2023-06
2023-06-22T06:05:01,cont,SELL,30141.7,30353.25,29972.46,211.55,96.0,2023-06-22T11:08:27,29972.46,tp,3.3848,0.8,2023-06
2023-06-23T15:17:01,flip,BUY,30612.26,30395.21,30785.9,217.05,0.0,2023-06-23T15:23:02,30785.9,tp,3.4728,0.8,2023-06
2023-06-23T15:43:01,cont,BUY,30998.43,30573.95,31338.01,424.48,26.0,2023-06-23T15:53:42,31338.01,tp,6.7917,0.8,2023-06
2023-06-23T21:49:01,flip,SELL,30615.33,30966.61,30334.31,351.28,0.0,2023-06-24T16:03:48,30334.31,tp,5.6205,0.8,2023-06
2023-06-24T16:52:01,flip,BUY,30527.63,30421.03,30612.91,106.6,0.0,2023-06-24T17:04:05,30612.91,tp,1.7056,0.8,2023-06
2023-06-24T18:09:01,cont,BUY,30690.38,30542.43,30808.74,147.95,77.0,2023-06-24T20:48:58,30542.33,sl,-2.961,-1.0007,2023-06
2023-06-24T20:49:01,cont,SELL,30542.01,30633.67,30468.68,91.66,61.0,2023-06-24T21:13:36,30468.68,tp,1.4666,0.8,2023-06
2023-06-25T02:34:01,flip,BUY,30689.45,30638.61,30730.12,50.84,0.0,2023-06-25T02:57:51,30638.11,sl,-1.0268,-1.0098,2023-06
2023-06-25T03:15:01,cont,BUY,30714.29,30638.11,30775.23,76.18,41.0,2023-06-25T03:52:13,30775.23,tp,1.2189,0.8,2023-06
2023-06-25T04:03:01,cont,BUY,30864.41,30749.6,30956.26,114.81,89.0,2023-06-25T04:18:37,30956.26,tp,1.837,0.8,2023-06
2023-06-25T04:31:01,cont,BUY,30978.34,30874.26,31061.6,104.08,117.0,2023-06-25T04:53:20,30871.76,sl,-2.1316,-1.024,2023-06
2023-06-25T06:05:01,flip,SELL,30791.97,30958.96,30658.38,166.99,0.0,2023-06-25T06:23:46,30960.3,sl,-3.3666,-1.008,2023-06
2023-06-25T07:21:01,cont,SELL,30732.58,30987.22,30528.87,254.64,76.0,2023-06-25T15:02:02,30528.87,tp,4.0742,0.8,2023-06
2023-06-25T16:08:01,flip,BUY,30670.17,30532.18,30780.56,137.99,0.0,2023-06-25T16:15:48,30530.96,sl,-2.7842,-1.0088,2023-06
2023-06-25T18:01:01,flip,SELL,30512.27,30628.23,30419.5,115.96,0.0,2023-06-25T18:10:53,30419.5,tp,1.8554,0.8,2023-06
2023-06-25T18:11:01,cont,SELL,30429.6,30500.31,30373.03,70.71,10.0,2023-06-25T18:13:09,30373.03,tp,1.1314,0.8,2023-06
2023-06-25T19:37:01,cont,SELL,30344.09,30471.46,30242.19,127.37,96.0,2023-06-25T20:03:15,30473.38,sl,-2.5858,-1.0151,2023-06
2023-06-26T18:47:01,flip,BUY,30235.67,30133.76,30317.2,101.91,0.0,2023-06-26T19:07:23,30132.09,sl,-2.0716,-1.0164,2023-06
2023-06-26T19:49:01,cont,BUY,30283.81,30063.86,30459.77,219.95,62.0,2023-06-27T02:47:00,30459.77,tp,3.5192,0.8,2023-06
2023-06-27T04:00:01,flip,SELL,30367.22,30445.94,30304.24,78.72,0.0,2023-06-27T05:34:31,30304.24,tp,1.2595,0.8,2023-06
2023-06-27T07:45:02,flip,BUY,30406.07,30336.34,30461.85,69.73,0.0,2023-06-27T07:51:17,30461.85,tp,1.1157,0.8,2023-06
2023-06-27T09:10:01,flip,SELL,30343.0,30398.92,30298.26,55.92,0.0,2023-06-27T09:33:03,30400.18,sl,-1.1436,-1.0225,2023-06
2023-06-27T09:54:01,cont,SELL,30333.51,30399.32,30280.86,65.81,44.0,2023-06-27T10:01:06,30400.59,sl,-1.3416,-1.0193,2023-06
2023-06-27T11:51:01,flip,BUY,30776.1,30500.82,30996.32,275.28,0.0,2023-06-27T14:07:50,30996.32,tp,4.4045,0.8,2023-06
2023-06-28T02:52:01,flip,SELL,30396.28,30788.29,30082.67,392.01,0.0,2023-06-28T12:56:07,30082.67,tp,6.2722,0.8,2023-06
2023-06-28T14:02:01,flip,BUY,30283.48,30051.92,30468.73,231.56,0.0,2023-06-28T14:41:58,30468.73,tp,3.705,0.8,2023-06
2023-06-28T17:17:01,flip,SELL,30058.96,30127.12,30004.43,68.16,0.0,2023-06-28T17:17:36,30128.05,sl,-1.3818,-1.0136,2023-06
2023-06-28T18:26:01,flip,BUY,30232.76,30074.36,30359.48,158.4,0.0,2023-06-28T19:29:28,30072.33,sl,-3.2086,-1.0128,2023-06
2023-06-29T11:40:01,flip,SELL,30596.06,30658.71,30545.94,62.65,0.0,2023-06-29T11:45:40,30659.52,sl,-1.2692,-1.0129,2023-06
2023-06-29T12:08:01,flip,BUY,30694.51,30653.87,30727.02,40.64,0.0,2023-06-29T12:08:59,30652.71,sl,-0.836,-1.0285,2023-06
2023-06-29T12:14:01,cont,BUY,30710.71,30652.71,30757.11,58.0,6.0,2023-06-29T12:22:21,30652.53,sl,-1.1636,-1.0031,2023-06
