set,shock_utc,t_entry,entry,spread,hour,r5,atr,mfe,t_mfe,mae,t_mae,fp0.5,fp1.0,vol24,d_hi,d_lo,imb,dOI,liq,n5,n15,n30,n60
upside_buy,2022-06-11T18:35:00,1654972800,28688.383076923077,26.30307692307684,18,0.004147207108096573,71.08000000000018,42.716923076921375,35,144.39307692307557,7,adv,adv,25.209999999999127,1.0417406172892927,3.6172351846240303,,,,-119.57307692307586,-71.93307692307644,-5.913076923076005,-56.36307692307673
upside_buy,2022-06-12T02:00:00,1654999500,28326.346666666665,25.47666666666657,2,0.0033180848208698155,76.55499999999951,-12.516666666662786,9,1055.7166666666635,57,adv,adv,25.270000000000437,1.3151764526593293,2.7992510830992963,,,,-57.076666666664096,-137.23666666666395,-483.09666666666453,-855.8766666666634
upside_buy,2022-06-12T03:00:00,1655003100,27507.091277777778,34.88127777777788,3,0.002910672575616724,162.84857142857098,222.888722222222,30,125.49127777777903,2,adv,fav,27.159999999999854,4.95391955327086,1.4520316371426922,,,,-100.75127777777743,-26.341277777777577,191.86872222222155,88.89872222222402
upside_buy,2022-06-12T04:00:00,1655006700,27626.57294117647,24.522941176470596,4,0.002724697640302809,123.35285714285705,-16.682941176470194,0,326.20294117647063,58,adv,adv,28.94999999999709,0.8383029077613701,1.9859527120053955,,,,-115.88294117647092,-119.6829411764702,-120.58294117646801,-288.0429411764708
upside_buy,2022-06-12T05:40:00,1655012700,27358.397718120807,24.647718120805287,5,0.003243832479065345,92.96857142857178,157.79228187919216,58,135.4477181208058,15,adv,adv,31.18000000000029,1.632726840336736,2.1832939347331703,,,,-0.2877181208059483,-103.1277181208061,9.54228187919216,111.41228187919478
upside_buy,2022-06-12T07:50:00,1655020500,27522.109541284404,24.569541284403652,7,0.003314282503266597,48.03785714285706,143.6204587155953,38,36.059541284404986,0,adv,fav,32.43000000000029,-0.32057094550677623,3.2782382614629078,,,,77.310458715594,28.14045871559574,9.010458715594723,1.4704587155974878
upside_buy,2022-06-12T14:20:00,1655043900,27381.47377906977,29.73377906976752,14,0.01521607833514782,83.87214285714306,840.1662209302303,54,52.67377906976981,0,adv,fav,29.55999999999767,0.2622589596607493,5.726857126899558,,,,45.8862209302315,196.44622093022917,483.1362209302315,637.6662209302303
upside_buy,2022-06-12T15:25:00,1655047800,28130.373107344632,24.833107344632722,15,0.0029228372396084,208.21999999999986,158.31689265536625,4,194.31310734463113,17,fav,neither,29.729999999999563,0.4383195305703921,3.373273976297336,,,,134.4568926553693,-20.193107344632153,-76.57310734463317,-150.93310734463375
upside_buy,2022-06-12T21:10:00,1655068500,27486.72385542169,22.163855421686772,21,0.002951789387654502,67.34785714285707,7.746144578311942,5,396.8838554216891,48,adv,adv,29.210000000002765,0.33002007073760053,2.6648784836760657,,,,-38.93385542168835,-50.11385542168864,-65.32385542168777,-153.62385542169068
upside_buy,2022-06-12T23:10:00,1655075700,27142.817142857144,21.297142857142905,23,0.0031406830717515266,133.18857142857163,-4.407142857144208,0,711.937142857143,51,adv,adv,30.709999999999127,1.9159516045992673,1.7321842285910436,,,,-101.81714285714406,-94.42714285714464,-332.61714285714334,-535.3171428571441
upside_buy,2022-06-13T00:15:00,1655079600,26717.300987654322,24.250987654320873,0,0.002955378111789697,161.90642857142797,138.74901234567733,14,739.5809876543208,58,fav,adv,31.7300000000032,2.2571618407631884,1.7690525952646845,,,,3.6290123456783476,82.23901234567893,-274.0809876543208,-510.5209876543231
upside_buy,2022-06-13T01:15:00,1655083200,26234.108343949047,25.458343949044625,1,0.004989716904305164,190.94714285714275,16.011656050952297,0,717.0183439490465,57,adv,adv,32.95999999999913,3.257140414592423,1.3427189331702263,,,,-198.79834394904537,-200.77834394904494,-340.6283439490471,-639.9483439490468
