ticket,direction,volume,entry_time_utc,entry_price,exit_time_utc,exit_price,duration_min,profit_usd,exit_reason,worst_drawdown_usd,worst_drawdown_pts,best_profit_usd,time_to_worst_min,time_to_best_min,hour_id,positions_open_at_entry,entry_atr14_h1,entry_atr14_m1,entry_balance,entry_ema200_m1,entry_ema20_h1,entry_ema20_m1,entry_ema50_h1,entry_ema50_m1,entry_equity,entry_h1_body_pts,entry_h1_candle,entry_h1_downwick_pts,entry_h1_forming,entry_h1_higher_high,entry_h1_lower_low,entry_h1_upwick_pts,entry_m15_candle,entry_m15_forming,entry_m1_body_pts,entry_m1_candle,entry_m1_downwick_pts,entry_m1_high_minus_prevhigh,entry_m1_low_minus_prevlow,entry_m1_upwick_pts,entry_m5_candle,entry_m5_forming,entry_minute_of_hour,entry_price_ask,entry_price_bid,entry_px_vs_ema200_m1,entry_px_vs_ema20_h1,entry_px_vs_ema20_m1,entry_px_vs_ema50_h1,entry_px_vs_ema50_m1,entry_range24h_pct,entry_rsi14_h1,entry_rsi14_m1,entry_spread_pts,exit_atr14_h1,exit_atr14_m1,exit_balance,exit_ema200_m1,exit_ema20_h1,exit_ema20_m1,exit_ema50_h1,exit_ema50_m1,exit_equity,exit_h1_body_pts,exit_h1_candle,exit_h1_downwick_pts,exit_h1_forming,exit_h1_higher_high,exit_h1_lower_low,exit_h1_upwick_pts,exit_m15_candle,exit_m15_forming,exit_m1_body_pts,exit_m1_candle,exit_m1_downwick_pts,exit_m1_high_minus_prevhigh,exit_m1_low_minus_prevlow,exit_m1_upwick_pts,exit_m5_candle,exit_m5_forming,exit_minute_of_hour,exit_price_ask,exit_price_bid,exit_px_vs_ema200_m1,exit_px_vs_ema20_h1,exit_px_vs_ema20_m1,exit_px_vs_ema50_h1,exit_px_vs_ema50_m1,exit_range24h_pct,exit_rsi14_h1,exit_rsi14_m1,exit_spread_pts,entry_user_sl,entry_user_tp,final_user_sl,final_user_tp
1043045151,SELL,0.02,2026-08-22T08:33:47,77077.51,2026-08-22T09:47:03,77004.63,73.3,1.46,hour_clean,-6.08,-304.1,1.66,41.2,73.2,496496,3,756.6,75.15,173.85,77464.64,77403.69,77222.42,75144.17,77285.57,165.9,183.53,red,90.39,red,True,False,198.96,red,red,1.29,red,46.4,-34.37,-29.78,28.57,red,red,33,77087.51,77077.51,below,below,below,above,below,4.304,49.0,28.8,10.0,750.09,43.4,175.41,77318.08,77383.0,77151.21,75224.28,77185.68,166.25,101.47,red,185.69,red,False,True,140.62,red,red,47.35,red,0.5,-100.62,-30.23,5.79,green,red,47,77010.11,77000.11,below,below,below,above,below,3.427,50.9,16.2,10.0,,,,
1043040897,BUY,0.02,2026-08-22T07:25:36,77457.97,2026-08-22T10:01:38,76953.17,156.0,-10.1,manual,-12.83,-641.4,0.79,141.4,7.4,496495,1,797.42,80.26,173.85,77608.8,77416.38,77383.92,75056.81,77390.43,173.64,94.66,green,415.09,red,False,False,97.08,red,green,1.51,green,35.92,3.17,37.24,8.03,green,green,25,77457.65,77447.65,below,above,above,above,above,4.316,50.3,60.7,10.0,720.56,74.4,165.31,77270.77,77349.99,77009.94,75295.31,77088.42,165.31,149.51,red,220.03,red,False,True,195.47,red,red,60.86,red,1.74,4.52,-26.78,11.12,green,red,1,76941.67,76931.67,below,below,below,above,below,3.43,50.3,52.7,10.0,,,,
1043051466,SELL,0.02,2026-08-22T10:09:16,76769.25,2026-08-22T10:22:45,76619.25,13.5,3.0,tp,-2.03,-101.3,3.98,0.7,12.7,496498,1,732.55,79.65,165.31,77238.83,77349.99,76920.25,75295.31,77023.89,165.22,149.51,red,220.03,red,False,True,195.47,red,red,54.32,red,17.86,-1.78,-53.33,41.17,red,red,9,76773.84,76763.84,below,below,below,above,below,3.438,50.3,30.9,10.0,746.39,89.94,168.31,77176.57,77349.99,76770.47,75295.31,76902.17,168.31,149.51,red,220.03,red,False,True,195.47,red,red,47.13,green,5.1,32.49,25.31,4.41,red,red,22,76590.63,76580.63,below,below,below,above,below,3.446,50.3,35.6,10.0,,,,
1043068369,SELL,0.02,2026-08-22T13:19:58,77131.96,2026-08-22T14:06:41,77071.53,46.7,1.21,hour_clean,-4.59,-229.4,1.44,33.0,46.0,496501,2,640.33,43.46,168.31,77164.56,77292.28,77211.32,75501.77,77228.84,161.23,163.32,green,66.08,red,True,False,104.34,red,red,4.75,green,29.08,-73.59,2.27,9.54,red,red,19,77141.96,77131.96,below,below,below,above,below,3.421,32.9,38.5,10.0,602.52,48.49,169.52,77177.23,77290.5,77218.88,75571.11,77213.82,163.96,4.2,red,184.69,red,False,False,83.86,green,red,65.47,red,0.0,-12.74,-29.43,22.15,red,red,6,77075.96,77065.96,below,below,below,above,below,3.024,34.1,18.1,10.0,,,,
1043077118,SELL,0.02,2026-08-22T15:15:05,76922.66,2026-08-22T21:42:40,76917.66,387.6,0.1,tp,-12.48,-624.1,1.36,90.9,7.9,496503,2,592.89,54.63,169.52,77090.8,77262.16,76977.29,75626.85,77005.92,166.53,280.65,red,85.16,red,False,True,31.33,red,red,11.38,red,0.0,-10.22,6.42,29.33,red,red,15,76934.98,76924.98,below,below,below,above,below,3.03,35.2,34.3,10.0,385.9,52.09,169.62,77233.58,77261.9,77056.74,75973.46,77132.61,136.77,107.82,red,53.9,red,True,False,60.74,green,red,5.77,red,0.51,-0.92,25.82,27.31,red,red,42,76911.1,76901.1,below,below,below,above,below,3.031,45.2,19.2,10.0,,,,
1043058807,SELL,0.02,2026-08-22T11:19:52,76797.76,2026-08-22T22:02:16,76792.76,642.4,0.1,tp,-14.98,-749.0,0.31,326.1,642.1,496499,1,685.34,63.87,168.31,77072.27,77312.27,76888.18,75360.31,76921.23,167.89,91.01,red,448.24,red,False,True,135.42,red,red,9.79,green,19.33,-2.99,-1.45,15.36,red,red,19,76819.14,76809.14,below,below,below,above,below,3.436,43.5,29.6,10.0,373.95,52.66,169.72,77175.73,77223.01,76914.44,76007.83,77008.27,133.28,451.25,red,53.82,red,False,True,11.3,red,red,31.12,red,4.84,-23.82,21.89,27.38,red,red,2,76813.58,76803.58,below,below,below,above,below,3.034,39.1,32.7,10.0,,,,
1043105786,BUY,0.02,2026-08-22T22:17:02,77115.19,2026-08-23T00:24:34,77177.8,127.5,1.26,hour_clean,-5.41,-270.7,1.37,16.0,127.0,496510,3,391.43,63.85,169.72,77160.09,77223.01,77037.83,76007.83,77034.88,151.3,451.25,red,53.82,green,False,True,11.3,green,green,31.28,green,3.09,0.98,5.66,18.3,green,green,17,77116.65,77106.65,below,below,above,above,above,3.023,39.1,68.2,10.0,331.81,40.0,170.98,77071.16,77187.57,77087.71,76086.01,77063.63,156.56,67.04,green,110.96,green,False,False,67.84,red,green,37.41,green,8.56,22.31,0.35,0.0,green,green,24,77180.42,77170.42,above,below,above,above,above,3.02,50.5,74.9,10.0,,,,
1043095605,BUY,0.04,2026-08-22T20:00:06,77422.02,2026-08-23T05:00:01,76558.32,539.9,-34.55,escape_cut,-38.77,-969.2,1.91,538.9,12.9,496508,3,375.34,24.79,169.52,77272.96,77257.73,77414.6,75919.29,77365.5,146.64,147.57,green,63.76,green,True,False,60.57,red,green,29.2,red,4.07,-11.17,-19.43,0.0,red,green,0,77423.79,77413.79,above,above,above,above,above,3.011,50.9,41.9,10.0,325.81,81.08,105.26,76945.3,77103.12,76673.78,76250.17,76766.89,132.33,325.42,red,140.4,red,False,True,107.45,red,red,14.42,green,125.98,53.76,-124.34,77.95,red,red,0,76573.17,76563.17,below,below,below,above,below,2.78,40.8,32.9,10.0,,,,
1043097781,BUY,0.02,2026-08-22T20:40:08,77388.40000000001,2026-08-23T05:00:02,76555.89,499.9,-16.65,escape_cut,-18.71,-935.6,0.48,498.9,-0.1,496508,4,390.15,30.9,169.52,77297.73,77257.73,77323.79,75919.29,77342.14,146.35,147.57,green,63.76,red,True,False,60.57,red,green,59.87,green,0.0,57.55,24.27,1.99,green,green,40,77388.4,77378.4,above,above,above,above,above,3.012,50.9,60.6,10.0,325.81,81.08,105.26,76945.3,77103.12,76673.78,76250.17,76766.89,132.33,325.42,red,140.4,red,False,True,107.45,red,red,14.42,green,125.98,53.76,-124.34,77.95,red,red,0,76573.17,76563.17,below,below,below,above,below,2.78,40.8,32.9,10.0,,,,
1043112570,BUY,0.02,2026-08-23T01:14:01,77282.05,2026-08-23T05:00:02,76555.89,226.0,-14.52,escape_cut,-16.58,-829.2,2.37,225.0,-0.0,496513,3,322.67,40.46,170.98,77142.64,77196.26,77247.49,76132.79,77227.26,162.32,222.86,green,32.35,red,True,False,61.02,green,red,32.73,green,0.0,33.82,19.32,0.0,green,green,14,77280.32,77270.32,above,above,above,above,above,3.016,57.8,55.5,10.0,325.81,81.08,105.26,76945.3,77103.12,76673.78,76250.17,76766.89,132.33,325.42,red,140.4,red,False,True,107.45,red,red,14.42,green,125.98,53.76,-124.34,77.95,red,red,0,76573.17,76563.17,below,below,below,above,below,2.78,40.8,32.9,10.0,,,,
1043117684,SELL,0.08,2026-08-23T04:00:12,76911.52,2026-08-23T05:00:05,76590.52,59.9,25.68,hour_clean,-9.16,-114.6,36.7,14.8,58.8,496516,4,299.11,30.91,170.98,77068.14,77156.54,76927.2,76236.16,76961.97,132.82,142.6,red,101.17,red,False,True,70.15,green,red,4.16,red,7.49,-0.6,4.38,5.42,red,red,0,76919.29,76909.29,below,below,below,above,below,2.995,41.6,45.2,10.0,326.83,82.1,130.94,76945.74,77103.12,76678.01,76250.17,76768.63,130.94,325.42,red,140.4,green,False,True,107.45,red,green,14.42,green,125.98,53.76,-124.34,77.95,red,green,0,76617.54,76607.54,below,below,below,above,below,2.778,40.8,37.2,10.0,,,,
1043154602,BUY,0.02,2026-08-23T12:24:01,77128.53,2026-08-23T13:00:02,77196.59,36.0,1.3599999999999999,hour_flat,-2.76,-137.8,2.45,3.0,23.0,496524,1,456.14,39.02,130.94,76879.21,76815.76,77105.17,76307.07,77119.58,130.64,512.66,green,60.89,red,True,False,105.45,red,green,28.65,green,2.68,4.72,0.39,5.3,green,green,24,77123.37,77113.37,above,above,above,above,below,2.574,57.0,59.4,10.0,439.08,25.03,132.3,76957.29,76851.35,77175.04,76341.66,77146.53,132.3,96.58,red,204.91,green,False,False,7.6,red,green,3.76,red,4.62,6.04,-4.76,14.26,green,green,0,77206.59,77196.59,above,above,above,above,above,2.571,53.3,37.7,10.0,,,,
