tb,time,src,era,kind,d,pnl,R,tpf,spread_med24,spread_over_range24,spread_over_atr,tp_over_spread,stop_over_spread,atr_over_price,rng60,rng360,rng1440,absret60,absret360,absret1440,sd60,sd360,sd1440,er60,er360,er1440,signac360,flips_per_day,bos_per_day,cont_per_flip,med_flip_gap_min,trend_age_min,flip_share20,own20_tpf,own50_tpf,own20_R,own50_R,own20_flip_R,own20_cont_R,mkt20_fwd5,mkt20_fwd15,mkt20_fwd30,mkt20_ge05
1767624900,2026-01-05T14:55:00,V2,DISC,flip,1,9.4195,0.8,1,12.6,0.31488,0.06459,37.37937,46.72381,20.85443,77.735,46.065,40.015,387.52855,1226.23679,4350.63582,8.74114,4.96433,4.50104,0.2487,0.09124,0.05513,-0.03064,4,15,2.75,186.0,0.0,0.7,0.45,,-0.19716,,-0.23721,,-0.05733,0.09753,0.25728,0.2
1767629040,2026-01-05T16:04:00,V2,DISC,cont,1,-4.3372,-1.0063,0,12.6,0.29773,0.14505,13.68333,17.10397,9.24277,105.295,54.45,42.32,387.09089,1473.27319,4621.91582,8.7525,6.07196,4.8446,0.15989,0.09667,0.06034,-0.0585,4,18,3.5,186.0,69.0,0.65,0.5,,-0.10498,,-0.23721,,-0.15278,-0.04705,0.14196,0.2
1767630000,2026-01-05T16:20:00,V2,DISC,cont,1,-6.5482,-1.0921,0,12.6,0.2964,0.13458,19.03492,23.79365,9.95448,98.245,58.875,42.51,343.81061,1523.72855,4663.99916,7.50863,6.17846,4.88142,0.17663,0.08591,0.06338,-0.0585,4,19,3.75,186.0,85.0,0.65,0.5,,-0.10498,,-0.23721,,-0.14356,-0.05931,0.11932,0.2
1767631500,2026-01-05T16:45:00,V2,DISC,flip,-1,4.7414,0.8,1,12.6,0.29062,0.13395,18.81508,23.51905,10.04396,91.665,62.97,43.355,362.49734,1611.66781,4802.69784,7.31133,6.44646,4.99716,0.04707,0.05096,0.05285,-0.04178,5,20,3.0,186.0,0.0,0.6,0.45,,-0.19523,,-0.23721,,-0.14153,-0.05534,-0.02125,0.15
1767641400,2026-01-05T19:30:00,V2,DISC,flip,1,-12.2582,-1.0058,0,12.6,0.25416,0.18313,38.68968,48.3619,7.28122,69.19,82.94,49.575,244.53572,1916.0464,5104.80601,4.92185,7.07117,5.18445,0.22178,0.10036,0.07108,-0.08078,6,22,2.66667,165.0,0.0,0.6,0.45,0.46154,-0.19932,-0.17871,-0.10756,-0.29256,-0.23417,-0.24743,-0.35,0.05
1767651420,2026-01-05T22:17:00,V2,DISC,flip,1,-6.6226,-1.018,0,12.6,0.22807,0.2841,20.65159,25.81429,4.70257,42.885,69.785,55.245,187.13185,1604.71599,5451.70063,4.09296,5.63577,5.37065,0.14343,0.03228,0.06134,-0.08078,8,26,2.25,121.0,0.0,0.65,0.45,0.44444,-0.19903,-0.20934,-0.16039,-0.29256,-0.26697,-0.38868,-0.55352,0.0
1767655800,2026-01-05T23:30:00,V2,DISC,flip,-1,0.7114,0.8,1,12.6,0.22791,0.24489,2.82302,3.52857,5.47591,47.705,61.675,55.285,182.45876,1417.95577,5484.46214,3.92631,5.00005,5.3494,0.15461,0.03672,0.05121,-0.06407,9,27,2.0,121.0,0.0,0.65,0.45,0.44444,-0.19903,-0.20934,-0.16039,-0.29256,-0.26154,-0.39342,-0.57338,0.0
1767657420,2026-01-05T23:57:00,V2,DISC,cont,-1,2.2186,0.8,1,12.6,0.22791,0.38259,8.80397,11.00476,3.50778,44.61,57.995,55.285,169.37987,1369.54147,5496.63804,3.70803,4.8288,5.35829,0.18174,0.02305,0.04788,-0.09749,9,28,2.11111,121.0,27.0,0.65,0.45,0.44444,-0.19903,-0.20934,-0.16039,-0.29256,-0.26154,-0.39342,-0.57338,0.0
1767659100,2026-01-06T00:25:00,V2,DISC,cont,-1,-1.7372,-1.0137,0,12.6,0.23301,0.24733,5.44048,6.80079,5.43817,44.445,55.595,54.075,168.92845,1310.77986,5412.35534,3.53895,4.61874,5.21852,0.21395,0.03204,0.03871,-0.08635,9,29,2.22222,121.0,55.0,0.65,0.45,0.42857,-0.19972,-0.23822,-0.20804,-0.29256,-0.19971,-0.35675,-0.5034,0.05
1767659580,2026-01-06T00:33:00,V2,DISC,cont,-1,-3.2878,-1.0195,0,12.6,0.23366,0.26495,10.2373,12.79683,5.07776,45.205,55.49,53.925,182.12868,1308.31014,5412.62089,3.76678,4.61665,5.2162,0.15043,0.02807,0.03855,-0.08635,9,30,2.33333,121.0,63.0,0.65,0.45,0.42857,-0.19972,-0.23822,-0.20804,-0.29256,-0.18282,-0.32243,-0.46754,0.1
1767662340,2026-01-06T01:19:00,V2,DISC,flip,1,-4.0792,-1.0074,0,12.6,0.23796,0.25797,12.85476,16.06825,5.19589,46.14,52.98,52.95,194.27538,1263.3873,5275.10635,3.96402,4.50001,5.07283,0.14824,0.02622,0.02418,-0.11421,10,30,2.0,110.0,0.0,0.65,0.45,0.42857,-0.19972,-0.23822,-0.20804,-0.29256,-0.13118,-0.11908,-0.41528,0.15
1767664200,2026-01-06T01:50:00,V2,DISC,flip,-1,2.7885,0.8,1,12.6,0.23957,0.23031,11.06508,13.83175,5.83233,53.725,51.945,52.595,217.08384,1262.53814,5223.08407,4.42304,4.47022,4.98518,0.05683,0.03406,0.01338,-0.09749,11,31,1.81818,109.0,0.0,0.7,0.5,0.44828,-0.10961,-0.20242,-0.15498,-0.29256,-0.13342,-0.13959,-0.47513,0.15
1767666660,2026-01-06T02:31:00,V2,DISC,cont,-1,2.0302,0.8,1,12.6,0.24256,0.26108,8.05635,10.07063,5.15401,42.76,47.93,51.945,188.21498,1170.94572,5159.07797,3.90797,4.12776,4.90926,0.24494,0.08243,0.01688,-0.12535,11,34,2.09091,109.0,41.0,0.6,0.5,0.45161,-0.10972,-0.19626,-0.15498,-0.26161,-0.08419,-0.10622,-0.41394,0.15
1767667080,2026-01-06T02:38:00,V2,DISC,cont,-1,-1.4164,-1.0193,0,12.6,0.24338,0.25594,4.41111,5.51429,5.26137,42.76,46.84,51.77,183.80973,1150.38635,5164.72297,3.76419,4.04948,4.90828,0.22639,0.0741,0.01495,-0.12535,11,35,2.18182,109.0,48.0,0.55,0.5,0.4375,-0.10944,-0.22198,-0.15498,-0.31991,-0.08782,-0.074,-0.33152,0.2
1767670260,2026-01-06T03:31:00,V2,DISC,flip,1,-2.926,-1.014,0,12.6,0.24786,0.28457,9.16032,11.45079,4.71817,39.855,44.71,50.835,157.98745,1077.52823,5116.76061,3.39147,3.84043,4.88375,0.13945,0.00659,0.01583,-0.06964,12,36,2.0,103.0,0.0,0.55,0.45,0.42424,-0.19981,-0.24578,-0.1976,-0.31991,-0.04788,0.02118,-0.31522,0.25
1767672600,2026-01-06T04:10:00,V2,DISC,cont,1,-4.8052,-1.0143,0,12.6,0.24725,0.28675,15.03968,18.79921,4.67761,37.345,44.38,50.96,146.90492,1059.16532,5120.12405,3.21409,3.76422,4.88475,0.16035,0.02451,0.02336,-0.06964,12,37,2.08333,103.0,39.0,0.6,0.45,0.44118,-0.19981,-0.21503,-0.10543,-0.31991,0.00434,0.04252,-0.28163,0.25
1767676140,2026-01-06T05:09:00,V2,DISC,flip,-1,-1.281,-1.0427,0,12.6,0.25579,0.36472,3.9,4.8754,3.68873,29.295,41.55,49.26,130.28215,1005.92637,5040.92639,2.60953,3.57294,4.8252,0.19008,0.04389,0.02152,-0.10864,12,37,2.08333,101.0,0.0,0.5,0.5,0.44444,-0.11052,-0.20917,-0.10543,-0.29187,0.02258,0.03071,-0.31356,0.25
1767677760,2026-01-06T05:36:00,V2,DISC,cont,-1,1.9485,0.8,1,12.6,0.25537,0.31594,7.73175,9.66508,4.25834,29.925,40.79,49.34,130.56468,987.78899,5040.288,2.69074,3.50743,4.82237,0.19318,0.02883,0.02218,-0.10306,12,38,2.16667,101.0,27.0,0.55,0.45,0.43243,-0.20122,-0.23092,-0.19614,-0.29187,0.02258,0.03071,-0.31356,0.25
1767678900,2026-01-06T05:55:00,V2,DISC,cont,-1,-2.1616,-1.0181,0,12.6,0.25607,0.34991,6.74048,8.4254,3.84916,36.65,40.625,49.205,149.09309,992.17165,5034.90023,3.07722,3.49242,4.81875,0.20278,0.04178,0.02474,-0.11421,12,40,2.33333,101.0,46.0,0.55,0.45,0.43243,-0.20122,-0.23092,-0.19614,-0.29187,-0.06308,0.00289,-0.24573,0.25
1767679800,2026-01-06T06:10:00,V2,DISC,flip,1,2.5787,0.8,1,12.6,0.25579,0.24821,10.23333,12.79127,5.41774,34.67,40.245,49.26,161.8044,1000.81996,5045.35904,3.53251,3.54241,4.83208,0.00286,0.0092,0.02686,-0.12535,13,41,2.15385,98.0,0.0,0.5,0.4,0.42105,-0.29193,-0.25154,-0.19614,-0.33702,-0.0559,0.09138,-0.21811,0.25
1767681900,2026-01-06T06:45:00,V2,DISC,cont,1,-2.9484,-1.0225,0,12.6,0.25519,0.22833,9.15397,11.44286,5.87585,37.365,39.195,49.375,169.63264,980.2671,5032.91657,3.6563,3.50676,4.83082,0.20835,0.02705,0.03251,-0.09749,13,42,2.23077,98.0,35.0,0.5,0.4,0.42105,-0.29193,-0.25154,-0.19614,-0.33702,-0.0498,0.04522,-0.14787,0.3
1767685140,2026-01-06T07:39:00,V2,DISC,flip,-1,2.0998,0.8,1,12.6,0.2508,0.20231,8.33254,10.41587,6.6775,46.375,37.235,50.24,148.3819,931.68868,5084.4746,3.1621,3.34222,4.8444,0.43719,0.08301,0.01633,-0.03621,14,43,2.07143,89.0,0.0,0.45,0.4,0.425,-0.29291,-0.24503,-0.19785,-0.27014,-0.11478,0.00858,-0.35314,0.25
1767689220,2026-01-06T08:47:00,V2,DISC,cont,-1,-5.0342,-1.0027,0,12.6,0.24658,0.3278,15.9381,19.92302,4.12666,39.395,36.65,51.1,143.78345,901.49529,5125.35237,3.36099,3.28848,4.86591,0.05572,0.05102,0.01533,-0.06407,14,45,2.21429,89.0,68.0,0.45,0.35,0.4186,-0.38468,-0.25679,-0.19785,-0.34911,-0.11581,-0.05866,-0.60849,0.15
1767691200,2026-01-06T09:20:00,V2,DISC,flip,1,3.3992,0.8,1,12.6,0.24602,0.26511,13.48889,16.86111,5.08207,42.755,37.4,51.215,178.75204,925.23456,5117.29019,3.75105,3.36786,4.87123,0.11905,0.03335,0.02222,-0.06407,15,46,2.06667,89.0,0.0,0.45,0.35,0.4186,-0.38468,-0.25679,-0.19785,-0.34911,-0.09579,-0.14418,-0.62536,0.15
